 15.50000000   0.00102788   0.00000005   0.00514121% 
 15.60000000   0.00095516   0.00000005   0.00490065% 
 15.70000000   0.00088775   0.00000004   0.00466687% 
 15.80000000   0.00082284   0.00000004   0.00445294% 
 15.90000100   0.00076318   0.00000003   0.00424272% 
 16.00000000   0.00070676   0.00000003   0.00404544% 
 16.10000000   0.00065431   0.00000003   0.00385553% 
 16.20000000   0.00060603   0.00000002   0.00366999% 
 16.30000100   0.00056073   0.00000002   0.00349427% 
 16.40000000   0.00051785   0.00000002   0.00333061% 
 16.50000000   0.00047854   0.00000002   0.00317018% 
 16.60000000   0.00044185   0.00000001   0.00301759% 
 16.70000000   0.00040817   0.00000001   0.00286871% 
 16.80000100   0.00037634   0.00000001   0.00273026% 
 16.90000000   0.00034697   0.00000001   0.00259664% 
 17.00000000   0.00031930   0.00000001   0.00247221% 
 17.10000000   0.00029396   0.00000001   0.00235092% 
 17.20000000   0.00027067   0.00000001   0.00223351% 
 17.30000100   0.00024871   0.00000001   0.00212474% 
 17.40000000   0.00022867   0.00000000   0.00201846% 
 17.50000000   0.00020995   0.00000000   0.00191863% 
 17.60000000   0.00019271   0.00000000   0.00182289% 
 17.70000000   0.00017683   0.00000000   0.00173102% 
 17.80000100   0.00016202   0.00000000   0.00164499% 
 17.90000000   0.00014841   0.00000000   0.00156245% 
 18.00000000   0.00013588   0.00000000   0.00148358% 
 18.10000000   0.00012429   0.00000000   0.00140883% 
 18.20000000   0.00011365   0.00000000   0.00133732% 
 18.30000100   0.00010387   0.00000000   0.00126913% 
 18.40000000   0.00009486   0.00000000   0.00120434% 
 18.50000000   0.00008659   0.00000000   0.00114259% 
 18.60000000   0.00007897   0.00000000   0.00108397% 
 18.70000000   0.00007200   0.00000000   0.00102801% 
 18.80000100   0.00006559   0.00000000   0.00097491% 
 18.90000000   0.00005972   0.00000000   0.00092438% 
 19.00000000   0.00005433   0.00000000   0.00087638% 
 19.10000000   0.00004940   0.00000000   0.00083074% 
 19.20000000   0.00004489   0.00000000   0.00078739% 
 19.30000100   0.00004076   0.00000000   0.00074623% 
 19.40000000   0.00003700   0.00000000   0.00070690% 
 19.50000000   0.00003356   0.00000000   0.00066975% 
 19.60000000   0.00003042   0.00000000   0.00063436% 
 19.70000000   0.00002755   0.00000000   0.00060075% 
 19.80000100   0.00002494   0.00000000   0.00056892% 
 19.90000000   0.00002256   0.00000000   0.00053864% 
 20.00000000   0.00002040   0.00000000   0.00050989% 
 20.10000000   0.00001844   0.00000000   0.00048254% 
 20.20000000   0.00001665   0.00000000   0.00045668% 
 20.30000100   0.00001502   0.00000000   0.00043215% 
 20.40000000   0.00001355   0.00000000   0.00040881% 
 20.50000000   0.00001221   0.00000000   0.00038674% 
 20.60000000   0.00001100   0.00000000   0.00036580% 
 20.70000000   0.00000990   0.00000000   0.00034590% 
 20.80000100   0.00000891   0.00000000   0.00032706% 
 20.90000000   0.00000800   0.00000000   0.00030924% 
 21.00000000   0.00000719   0.00000000   0.00029226% 
 21.10000000   0.00000646   0.00000000   0.00027626% 
 21.20000000   0.00000579   0.00000000   0.00026108% 
 21.30000100   0.00000519   0.00000000   0.00024669% 
 21.40000000   0.00000466   0.00000000   0.00023303% 
 21.50000000   0.00000417   0.00000000   0.00022012% 
 21.60000000   0.00000373   0.00000000   0.00020792% 
 21.70000000   0.00000334   0.00000000   0.00019633% 
 21.80000100   0.00000298   0.00000000   0.00018538% 
 21.90000000   0.00000266   0.00000000   0.00017502% 
 22.00000000   0.00000238   0.00000000   0.00016521% 
 22.10000000   0.00000212   0.00000000   0.00015593% 
 22.20000000   0.00000189   0.00000000   0.00014715% 
 22.30000100   0.00000169   0.00000000   0.00013885% 
 22.40000000   0.00000150  -0.00000000   0.00013099% 
 22.50000000   0.00000134  -0.00000000   0.00012359% 
 22.60000000   0.00000119  -0.00000000   0.00011659% 
 22.70000000   0.00000106  -0.00000000   0.00010997% 
 22.80000100   0.00000094  -0.00000000   0.00010371% 
 22.90000000   0.00000083  -0.00000000   0.00009780% 
 23.00000000   0.00000074  -0.00000000   0.00009221% 
 23.10000000   0.00000065  -0.00000000   0.00008693% 
 23.20000000   0.00000058  -0.00000000   0.00008194% 
 23.30000100   0.00000051  -0.00000000   0.00007722% 
 23.40000000   0.00000045  -0.00000000   0.00007277% 
 23.50000000   0.00000040  -0.00000000   0.00006857% 
 23.60000000   0.00000035  -0.00000000   0.00006459% 
 23.70000000   0.00000031  -0.00000000   0.00006085% 
 23.80000100   0.00000028  -0.00000000   0.00005731% 
 23.90000000   0.00000024  -0.00000000   0.00005397% 
 24.00000000   0.00000021  -0.00000000   0.00005082% 
 24.10000000   0.00000019  -0.00000000   0.00004784% 
 24.20000000   0.00000017  -0.00000000   0.00004504% 
 24.30000100   0.00000015  -0.00000000   0.00004239% 
 24.40000000   0.00000013  -0.00000000   0.00003989% 
 24.50000000   0.00000011  -0.00000000   0.00003754% 
 24.60000000   0.00000010  -0.00000000   0.00003532% 
 24.70000000   0.00000009  -0.00000000   0.00003323% 
 24.80000100   0.00000008  -0.00000000   0.00003125% 
 24.90000000   0.00000007  -0.00000000   0.00002939% 
 25.00000000   0.00000006  -0.00000000   0.00002764% 

